DEPARTEMENT,INSEE_COMM,NOM_COMM,INTERCOMMUNALITE,ETABLISSEMENT PUBLIC,PAT,PAT Nom du projet,PAT Porteur,PAT Avancement,PAT Date labelisation
BAS-RHIN,67347,Obermodern-Zutzendorf,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67352,Obersoultzbach,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67370,Petersbach,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67373,Pfalzweyer,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67381,Puberg,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67392,Reipertswiller,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67403,Ringendorf,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67413,Rosteig,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67441,Schalkendorf,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67446,Schillersdorf,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67454,Schœnbourg,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67475,Sparsbach,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67483,Struth,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67491,Tieffenbach,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67503,Uttwiller,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67521,Weinbourg,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67524,Weiterswiller,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67535,Wimmenau,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67538,Wingen-sur-Moder,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67559,Zittersheim,CC de Hanau-La Petite Pierre,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67002,Adamswiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67009,Altwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67013,Asswiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67017,Baerendorf,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67029,Berg,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67036,Bettwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67047,Bissert,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67070,Burbach,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67071,Bust,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67072,Butten,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67088,Dehlingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67091,Diedendorf,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67095,Diemeringen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67099,Domfessel,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67105,Drulingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67111,Durstel,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67134,Eschwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67136,Eywiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67159,Gœrlingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67178,Gungwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67183,Harskirchen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67191,Herbitzheim,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67199,Hinsingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67201,Hirschland,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67234,Keskastel,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67241,Kirrberg,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67274,Lorentzen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67278,Mackwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67355,Oermingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67369,Ottwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67385,Ratzwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67386,Rauwiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67396,Rexingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67401,Rimsdorf,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67434,Sarre-Union,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67435,Sarrewerden,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67456,Schopperten,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67467,Siewiller,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67488,Thal-Drulingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67508,Vœllerdingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67509,Volksberg,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67514,Waldhambach,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67522,Weislingen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67528,Weyer,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67552,Wolfskirchen,CC de l'Alsace Bossue,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67232,Keffenach,CC de l'Outre-Forêt,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67288,Memmelshoffen,CC de l'Outre-Forêt,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67394,Retschwiller,CC de l'Outre-Forêt,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67455,Schœnenbourg,CC de l'Outre-Forêt,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67474,Soultz-sous-Forêts,CC de l'Outre-Forêt,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67083,Dambach,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67324,Niederbronn-les-Bains,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67340,Oberbronn,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67358,Offwiller,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67388,Reichshoffen,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67415,Rothbach,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67536,Windstein,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67558,Zinswiller,CC du Pays de Niederbronn-les-Bains,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67006,Altenheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67089,Dettwiller,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67096,Dimbsthal,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67117,Eckartswiller,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67129,Ernolsheim-lès-Saverne,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67145,Friedolsheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67149,Furchhausen,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67161,Gottenhouse,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67162,Gottesheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67179,Haegen,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67185,Hattmatt,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67190,Hengwiller,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67244,Kleingœft,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67258,Landersheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67269,Littenheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67272,Lochwiller,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67275,Lupstein,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67279,Maennolsheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67283,Marmoutier,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67302,Monswiller,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67366,Ottersthal,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67367,Otterswiller,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67380,Printzheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67391,Reinhardsmunster,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67395,Reutenbourg,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67423,Saessolsheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67425,Saint-Jean-Saverne,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67437,Saverne,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67459,Schwenheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67004,Sommerau,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67478,Steinbourg,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67489,Thal-Marmoutier,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67515,Waldolwisheim,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67527,Westhouse-Marmoutier,CC du Pays de Saverne,"PETR Pays de Saverne, Plaine et Plateau",oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67074,Cleebourg,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67075,Climbach,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67104,Drachenbronn-Birlenbach,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,En construction,
BAS-RHIN,67213,Hunspach,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67221,Ingolsheim,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67416,Rott,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67544,Wissembourg,CC du Pays de Wissembourg‎,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67147,Frœschwiller,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67160,Gœrsdorf,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67254,Kutzenhausen,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67257,Lampertsloch,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67259,Langensoultzbach,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67263,Lembach,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67290,Merkwiller-Pechelbronn,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67303,Morsbronn-les-Bains,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67334,Niedersteinbach,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67353,Obersteinbach,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67379,Preuschdorf,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67537,Wingen,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
BAS-RHIN,67550,Wœrth,CC Sauer-Pechelbronn,,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,en construction,
MOSELLE,57092,Blies-Ébersing,CA Sarreguemines Confluences,Pays de Sarreguemines-Bitche-Sarralbe,oui,Parc Naturel des Vosges du Nord,PNR des Vosges du Nord,Projet en construction,
